interest_rate,output_IS
0.08417085427135679,6.922613065326633
0.08467336683417084,6.916180904522614
0.08517587939698493,6.909748743718594
0.085678391959799,6.903316582914574
0.08618090452261307,6.896884422110553
0.08668341708542714,6.890452261306533
0.0871859296482412,6.884020100502513
0.08768844221105528,6.8775879396984925
0.08819095477386935,6.871155778894473
0.08869346733668342,6.864723618090453
0.08919597989949749,6.858291457286433
0.08969849246231155,6.851859296482413
0.09020100502512562,6.845427135678392
0.0907035175879397,6.838994974874372
0.09120603015075376,6.832562814070352
0.09170854271356783,6.826130653266332
0.0922110552763819,6.819698492462312
0.09271356783919599,6.813266331658292
0.09321608040201004,6.806834170854272
0.09371859296482413,6.800402010050252
0.09422110552763818,6.793969849246231
0.09472361809045227,6.787537688442211
0.09522613065326632,6.781105527638191
0.0957286432160804,6.774673366834171
0.09623115577889446,6.768241206030152
0.09673366834170855,6.76180904522613
0.0972361809045226,6.755376884422112
0.09773869346733668,6.7489447236180915
0.09824120603015075,6.7425125628140705
0.09874371859296482,6.73608040201005
0.0992462311557789,6.72964824120603
0.09974874371859296,6.72321608040201
0.10025125628140703,6.71678391959799
0.1007537688442211,6.710351758793971
0.10125628140703517,6.703919597989951
0.10175879396984924,6.697487437185931
0.10226130653266331,6.69105527638191
0.10276381909547738,6.68462311557789
0.10326633165829145,6.67819095477387
0.10376884422110552,6.6717587939698495
0.10427135678391959,6.665326633165829
0.10477386934673366,6.658894472361808
0.10527638190954774,6.65246231155779
0.1057788944723618,6.64603015075377
0.10628140703517588,6.639597989949749
0.10678391959798994,6.633165829145729
0.10728643216080402,6.626733668341709
0.10778894472361808,6.620301507537689
0.10829145728643216,6.613869346733669
0.10879396984924622,6.6074371859296495
0.1092964824120603,6.601005025125628
0.10979899497487436,6.594572864321609
0.11030150753768844,6.588140703517588
0.1108040201005025,6.581708542713568
0.11130653266331658,6.575276381909548
0.11180904522613065,6.568844221105528
0.11231155778894472,6.562412060301508
0.11281407035175879,6.555979899497487
0.11331658291457286,6.549547738693469
0.11381909547738693,6.5431155778894485
0.114321608040201,6.5366834170854275
0.11482412060301507,6.5302512562814075
0.11532663316582914,6.523819095477387
0.11582914572864321,6.517386934673367
0.11633165829145728,6.510954773869347
0.11683417085427135,6.504522613065326
0.11733668341708542,6.498090452261306
0.11783919597989949,6.491658291457288
0.11834170854271356,6.485226130653267
0.11884422110552763,6.478793969849247
0.1193467336683417,6.472361809045227
0.11984924623115577,6.4659296482412065
0.12035175879396984,6.459497487437186
0.12085427135678392,6.4530653266331655
0.12135678391959799,6.446633165829145
0.12185929648241206,6.440201005025125
0.12236180904522613,6.433768844221106
0.1228643216080402,6.427336683417086
0.12336683417085427,6.420904522613066
0.12386934673366834,6.414472361809046
0.12437185929648241,6.408040201005026
0.12487437185929648,6.401608040201005
0.12537688442211053,6.3951758793969855
0.12587939698492462,6.388743718592965
0.1263819095477387,6.382311557788945
0.12688442211055276,6.375879396984925
0.12738693467336681,6.369447236180905
0.1278894472361809,6.363015075376885
0.12839195979899498,6.356582914572865
0.12889447236180904,6.350150753768844
0.1293969849246231,6.343718592964825
0.12989949748743718,6.337286432160805
0.13040201005025126,6.330854271356785
0.13090452261306532,6.3244221105527645
0.13140703517587937,6.317989949748744
0.13190954773869346,6.311557788944724
0.13241206030150754,6.305125628140704
0.1329145728643216,6.298693467336683
0.13341708542713565,6.292261306532664
0.13391959798994973,6.285829145728644
0.13442211055276382,6.279396984924624
0.1349246231155779,6.272964824120603
0.13542713567839196,6.266532663316584
0.135929648241206,6.260100502512564
0.1364321608040201,6.2536683417085435
0.13693467336683418,6.2472361809045225
0.13743718592964824,6.240804020100502
0.1379396984924623,6.234371859296483
0.13844221105527638,6.227939698492463
0.13894472361809046,6.221507537688442
0.13944723618090452,6.215075376884423
0.13994974874371857,6.208643216080403
0.14045226130653266,6.202211055276383
0.14095477386934674,6.195778894472362
0.1414572864321608,6.189346733668342
0.14195979899497485,6.1829145728643224
0.14246231155778893,6.176482412060302
0.14296482412060302,6.170050251256281
0.14346733668341707,6.163618090452262
0.14396984924623113,6.157185929648242
0.1444723618090452,6.150753768844222
0.1449748743718593,6.144321608040201
0.14547738693467335,6.137889447236181
0.1459798994974874,6.131457286432162
0.1464824120603015,6.125025125628142
0.14698492462311558,6.118592964824121
0.14748743718592966,6.1121608040201005
0.14798994974874372,6.105728643216081
0.14849246231155777,6.099296482412061
0.14899497487437185,6.09286432160804
0.14949748743718594,6.08643216080402
0.15,6.08
